customerid,orders,total_spent,last_purchase
17312.0,3,644.3,2011-07-24 11:52:00
14451.0,2,643.9,2011-10-10 13:38:00
16383.0,2,643.76,2011-09-26 12:45:00
14020.0,2,642.8,2011-11-23 09:22:00
13034.0,2,642.77,2011-10-16 12:21:00
15384.0,2,642.41,2011-06-23 10:57:00
17545.0,3,642.32,2011-10-27 14:04:00
17046.0,1,642.02,2011-07-05 14:24:00
15297.0,3,641.94,2011-11-29 16:32:00
18218.0,2,641.92,2011-05-12 12:53:00
12365.0,2,641.38,2011-02-21 14:04:00
12624.0,2,641.13,2011-08-25 15:04:00
13417.0,2,640.83,2011-12-05 08:49:00
13318.0,3,640.76,2011-12-08 18:51:00
12631.0,1,640.5,2011-10-13 13:53:00
14301.0,1,640.14,2011-08-14 15:33:00
15648.0,2,639.5,2011-05-19 15:53:00
17515.0,4,639.02,2011-11-08 14:04:00
18160.0,2,638.0600000000001,2011-10-13 15:50:00
14754.0,2,638.05,2011-10-26 12:01:00
14128.0,2,637.5,2011-10-10 12:00:00
14481.0,2,636.51,2011-06-28 10:38:00
14664.0,2,636.24,2011-11-20 10:59:00
15829.0,2,636.14,2011-09-01 16:45:00
15773.0,1,635.6800000000001,2011-12-04 12:48:00
14000.0,1,635.66,2011-05-12 16:50:00
16139.0,3,635.41,2011-11-21 08:37:00
13892.0,4,632.97,2011-11-13 11:50:00
14220.0,2,632.4,2011-04-06 13:23:00
16306.0,6,632.27,2011-05-10 12:12:00
18183.0,2,632.07,2011-04-26 15:26:00
13822.0,2,632.0,2011-12-04 12:13:00
14021.0,3,631.9,2011-07-07 15:46:00
15244.0,2,631.57,2011-10-05 13:19:00
17985.0,1,631.35,2011-11-17 14:24:00
13539.0,3,631.34,2011-09-15 10:18:00
16418.0,3,631.12,2011-10-26 12:39:00
17990.0,3,630.84,2011-04-17 11:44:00
13046.0,2,629.31,2011-11-09 08:36:00
13525.0,2,628.78,2011-11-25 12:01:00
14687.0,1,628.38,2011-08-25 11:59:00
13518.0,1,627.16,2011-09-15 10:29:00
15028.0,4,627.13,2011-12-01 14:06:00
15402.0,2,626.77,2011-07-14 12:17:00
14036.0,1,626.65,2011-02-28 09:26:00
12577.0,3,626.6,2011-11-04 13:24:00
13914.0,2,626.45,2011-11-28 10:35:00
16469.0,4,625.42,2011-11-16 12:25:00
16750.0,5,623.93,2011-10-26 12:48:00
12649.0,3,623.51,2011-08-24 14:41:00
15147.0,1,623.5,2011-04-13 15:57:00
13368.0,2,623.4,2011-03-28 09:59:00
16431.0,3,623.28,2011-05-10 14:09:00
15258.0,2,623.16,2011-06-24 12:30:00
17499.0,1,622.88,2011-02-23 09:14:00
15182.0,2,622.85,2011-07-08 13:37:00
17460.0,6,622.4300000000001,2011-09-06 15:04:00
15768.0,3,621.8299999999999,2011-08-16 10:48:00
18217.0,2,621.75,2011-11-10 13:18:00
16915.0,6,621.6800000000001,2011-11-30 16:39:00
17640.0,1,621.66,2011-09-14 09:13:00
14152.0,2,621.29,2011-09-25 12:54:00
13402.0,2,621.23,2011-08-04 15:51:00
13546.0,3,621.09,2011-11-27 14:50:00
16141.0,1,620.4,2011-09-12 13:11:00
12667.0,1,620.13,2011-10-12 17:00:00
13493.0,2,618.63,2011-03-09 15:35:00
16613.0,1,618.59,2011-09-30 15:52:00
13145.0,4,618.52,2011-10-31 12:45:00
12596.0,2,618.27,2011-10-19 13:02:00
16134.0,2,618.09,2011-11-18 10:05:00
13301.0,4,618.09,2011-08-28 11:25:00
14593.0,3,617.15,2011-11-18 12:48:00
14377.0,2,617.05,2011-06-01 13:32:00
16311.0,2,616.26,2011-11-22 08:54:00
14905.0,2,616.15,2011-07-05 12:41:00
14382.0,1,615.49,2011-11-13 16:18:00
15275.0,1,615.14,2011-11-02 11:20:00
16566.0,5,614.66,2011-11-24 16:34:00
16116.0,1,612.78,2011-05-12 12:01:00
18022.0,1,612.72,2011-11-04 12:45:00
12513.0,1,612.29,2011-08-19 10:51:00
18149.0,3,612.0799999999999,2011-10-20 12:04:00
15232.0,2,612.06,2011-08-18 16:27:00
15645.0,1,612.01,2011-11-21 11:55:00
16109.0,2,611.88,2011-05-05 09:17:00
16763.0,1,611.85,2011-05-25 11:52:00
13731.0,2,610.59,2011-05-04 14:33:00
12673.0,2,610.52,2011-12-04 13:55:00
15795.0,1,610.01,2011-07-13 10:43:00
14636.0,2,609.85,2011-11-03 16:12:00
13357.0,1,609.4,2011-03-27 13:56:00
16442.0,3,609.3,2011-12-08 11:43:00
13933.0,2,608.7900000000001,2011-08-22 14:03:00
12933.0,3,607.53,2011-11-15 16:38:00
17119.0,2,606.91,2011-12-06 14:40:00
16718.0,1,606.0500000000001,2010-12-05 13:03:00
17849.0,4,605.8000000000001,2011-05-05 13:46:00
14133.0,3,605.64,2011-08-02 11:34:00
17507.0,2,605.58,2011-03-23 11:48:00
13233.0,2,605.12,2011-09-26 13:25:00
14323.0,2,605.0600000000001,2011-08-17 11:37:00
17664.0,2,604.64,2011-11-21 11:29:00
12944.0,2,604.51,2011-11-04 11:04:00
16732.0,1,603.75,2011-11-08 09:54:00
12707.0,1,603.42,2011-02-21 08:38:00
16022.0,1,602.63,2011-03-24 13:16:00
15366.0,2,602.51,2011-09-25 15:01:00
12654.0,5,601.98,2011-11-29 10:10:00
14609.0,4,601.56,2011-09-28 12:54:00
16654.0,4,601.27,2011-07-21 15:23:00
12420.0,1,600.39,2011-10-07 08:55:00
18211.0,5,600.07,2011-11-14 08:10:00
12872.0,2,599.97,2011-01-17 10:52:00
12521.0,1,599.68,2011-07-20 10:51:00
12556.0,2,599.56,2011-10-20 13:06:00
14710.0,4,599.48,2011-11-25 14:53:00
17420.0,3,598.83,2011-10-20 14:52:00
15720.0,1,598.73,2011-11-15 14:48:00
13311.0,2,598.57,2011-12-05 12:55:00
16298.0,3,598.2,2011-11-17 11:59:00
14108.0,2,597.91,2011-11-09 10:41:00
14645.0,2,597.09,2011-07-06 09:15:00
15381.0,2,596.85,2011-05-10 11:55:00
14675.0,1,596.36,2011-11-23 12:58:00
14467.0,4,596.26,2011-11-22 12:48:00
18246.0,2,596.1,2011-11-16 11:49:00
14965.0,2,596.09,2011-09-04 13:20:00
13888.0,2,595.67,2011-08-12 10:13:00
17658.0,2,595.42,2011-11-14 12:07:00
14284.0,2,595.25,2011-11-09 08:11:00
13558.0,4,594.52,2011-12-04 11:24:00
16788.0,2,594.39,2011-08-08 14:53:00
16325.0,3,594.24,2011-10-24 08:48:00
13959.0,3,594.04,2011-09-21 15:06:00
15442.0,1,594.0,2011-04-05 12:24:00
12917.0,1,594.0,2011-08-03 16:42:00
16535.0,1,593.75,2011-12-04 15:18:00
18232.0,4,592.97,2011-09-19 11:49:00
16203.0,4,592.9,2011-10-12 12:31:00
14692.0,4,591.55,2011-07-25 15:08:00
15573.0,2,591.1899999999999,2011-11-08 11:38:00
13276.0,2,590.9300000000001,2011-10-07 12:44:00
13452.0,2,590.0,2011-03-25 14:19:00
13270.0,1,590.0,2010-12-08 14:53:00
14882.0,2,589.7,2011-11-13 12:47:00
16838.0,2,588.85,2011-05-26 13:13:00
14338.0,2,588.22,2011-07-01 14:08:00
15624.0,4,588.13,2011-08-15 11:38:00
17351.0,3,587.15,2011-11-03 18:45:00
17890.0,2,586.89,2011-01-21 11:19:00
12384.0,2,585.27,2011-11-11 08:39:00
13243.0,1,585.12,2011-05-20 13:14:00
15222.0,1,585.0,2011-01-25 08:03:00
16384.0,2,584.5,2011-09-11 11:19:00
16072.0,1,584.3199999999999,2011-02-24 14:32:00
14023.0,2,584.07,2011-12-02 13:58:00
13557.0,2,584.06,2011-11-11 15:24:00
15762.0,2,583.75,2011-10-05 16:15:00
17014.0,3,583.4300000000001,2011-12-01 14:09:00
12426.0,1,582.73,2011-05-29 12:26:00
13427.0,3,582.6,2011-11-20 13:02:00
12695.0,4,582.1,2011-12-02 13:22:00
17259.0,2,581.23,2011-07-14 15:01:00
18095.0,2,580.0500000000001,2011-01-31 12:50:00
17142.0,1,579.0,2011-04-14 18:22:00
13292.0,2,578.9399999999999,2011-11-01 10:04:00
17540.0,2,578.9,2011-11-15 11:56:00
16005.0,4,578.71,2011-11-27 13:47:00
14529.0,3,578.61,2011-10-10 15:27:00
12601.0,5,577.0600000000001,2011-06-03 10:17:00
14176.0,4,576.9000000000001,2011-02-15 13:12:00
16723.0,2,576.4,2011-09-09 13:01:00
15830.0,1,576.0,2011-11-02 10:40:00
15550.0,4,575.63,2011-12-05 15:38:00
13487.0,3,575.4,2011-10-13 12:07:00
14400.0,1,574.7,2011-07-13 15:50:00
18123.0,2,574.4399999999999,2011-11-15 14:23:00
15339.0,2,574.07,2011-10-04 12:51:00
15303.0,1,574.02,2011-02-22 13:59:00
12879.0,3,573.22,2011-10-26 12:24:00
13379.0,3,572.56,2011-11-13 13:45:00
13405.0,3,572.451,2011-09-26 17:01:00
12816.0,2,572.2,2011-09-05 12:41:00
13816.0,2,571.6700000000001,2011-11-16 08:38:00
17616.0,3,571.1999999999999,2011-06-19 10:11:00
15821.0,2,570.96,2011-10-26 15:48:00
15315.0,2,570.5,2011-10-06 12:51:00
13939.0,3,568.55,2011-11-16 13:33:00
17360.0,3,568.24,2011-11-22 13:11:00
13321.0,2,567.36,2011-09-28 15:24:00
16667.0,2,567.1800000000001,2011-10-02 15:26:00
18150.0,3,566.58,2011-11-07 16:49:00
16278.0,1,566.38,2011-08-31 17:12:00
16345.0,1,565.46,2011-10-26 16:03:00
13894.0,3,564.62,2011-11-16 09:44:00
15344.0,3,563.94,2011-12-09 10:45:00
16933.0,2,563.23,2011-12-08 12:54:00
14753.0,1,563.15,2011-09-13 14:50:00
17970.0,1,562.79,2011-05-12 20:03:00
14167.0,4,562.59,2011-10-31 14:29:00
12414.0,3,562.41,2011-05-06 14:51:00
16916.0,2,562.41,2011-11-16 12:08:00
12559.0,2,561.71,2011-02-02 09:49:00
13946.0,3,561.5699999999999,2011-09-21 13:33:00
15655.0,1,560.67,2011-04-10 15:25:00
13044.0,1,560.47,2011-02-21 15:20:00
14273.0,4,559.97,2011-10-19 13:20:00
16275.0,1,559.87,2011-05-27 12:41:00
15415.0,1,559.61,2011-01-30 14:13:00
16906.0,4,559.59,2011-09-19 11:49:00
12866.0,1,559.12,2011-03-01 14:11:00
17503.0,2,558.96,2011-12-07 09:18:00
12987.0,2,558.7,2011-09-27 12:03:00
13800.0,1,558.32,2011-02-03 12:27:00
14592.0,3,557.94,2011-11-04 16:35:00
13260.0,1,557.62,2011-10-09 13:21:00
17955.0,4,557.3,2011-05-25 12:00:00
16385.0,3,554.86,2011-10-10 13:12:00
17864.0,3,554.85,2011-11-27 11:15:00
14891.0,2,554.38,2011-07-14 18:08:00
14618.0,3,553.44,2011-11-30 13:45:00
15068.0,2,553.36,2011-10-24 14:47:00
12363.0,2,552.0,2011-08-22 10:18:00
17674.0,2,551.04,2011-09-26 13:35:00
17291.0,1,550.8000000000001,2011-02-04 13:04:00
17235.0,2,550.06,2011-11-14 15:51:00
17265.0,2,550.01,2011-07-24 10:49:00
12390.0,1,549.84,2011-09-21 09:33:00
14177.0,4,549.46,2011-09-14 15:11:00
16536.0,1,548.12,2011-08-21 15:54:00
16031.0,2,547.9,2011-09-08 13:07:00
14474.0,1,547.66,2011-10-24 13:26:00
16811.0,2,547.07,2011-12-05 11:39:00
17637.0,2,547.0600000000001,2011-11-08 12:51:00
16211.0,1,547.02,2011-09-12 12:11:00
17295.0,3,547.0,2011-11-11 10:49:00
17520.0,1,546.81,2011-10-17 12:04:00
14805.0,4,546.4,2011-11-24 16:20:00
14997.0,3,546.1999999999999,2011-10-24 13:28:00
17806.0,1,546.04,2011-11-28 14:12:00
12793.0,2,545.48,2011-01-09 12:12:00
16475.0,4,544.3,2011-09-12 14:37:00
13617.0,3,544.18,2011-10-30 13:50:00
13390.0,1,544.08,2011-09-26 08:38:00
16927.0,3,543.05,2011-08-16 11:10:00
13278.0,1,542.73,2011-10-30 11:49:00
16230.0,2,542.03,2011-06-03 10:06:00
17897.0,3,541.8100000000001,2011-06-20 11:23:00
17447.0,2,541.53,2011-10-30 14:18:00
17557.0,3,541.46,2011-11-25 12:57:00
13874.0,1,540.45,2010-12-16 18:20:00
12743.0,2,540.13,2011-07-28 16:21:00
13812.0,3,539.0,2011-10-28 14:27:00
14496.0,2,538.8100000000001,2011-02-01 09:01:00
15469.0,2,538.55,2011-10-20 16:21:00
15539.0,1,538.46,2011-12-02 13:36:00
14539.0,2,537.48,2011-11-24 09:50:00
16206.0,4,537.0600000000001,2011-10-16 10:41:00
15043.0,1,537.0,2011-11-08 14:26:00
16804.0,3,536.99,2011-11-16 16:43:00
16233.0,3,536.6800000000001,2011-09-29 17:27:00
16142.0,1,535.34,2011-04-04 10:16:00
13000.0,3,534.85,2011-08-25 10:43:00
13385.0,1,534.57,2011-01-14 09:52:00
16340.0,1,534.31,2011-08-24 14:53:00
17443.0,1,534.24,2011-05-04 10:47:00
13434.0,2,534.24,2011-09-26 14:30:00
13217.0,3,533.98,2011-08-09 15:32:00
17062.0,4,533.33,2011-01-30 11:01:00
15433.0,2,533.3,2011-05-10 10:45:00
15825.0,1,532.94,2011-06-20 13:27:00
12784.0,2,532.8199999999999,2011-11-30 15:38:00
16706.0,3,531.35,2011-11-02 13:50:00
14265.0,2,530.18,2011-08-22 13:32:00
18159.0,1,530.15,2011-02-11 14:26:00
14002.0,2,529.73,2011-07-28 15:55:00
14463.0,3,529.62,2011-09-02 15:20:00
16185.0,2,529.41,2011-11-23 09:41:00
18043.0,3,529.29,2011-11-15 12:48:00
15452.0,3,528.48,2011-11-10 12:13:00
17631.0,3,528.33,2011-12-08 09:47:00
16602.0,1,528.08,2011-11-03 15:54:00
15756.0,4,528.01,2011-10-09 13:30:00
12479.0,1,527.2,2011-11-28 13:26:00
17623.0,1,527.0500000000001,2011-11-07 11:32:00
15919.0,2,525.69,2011-11-20 11:28:00
17429.0,3,524.9200000000001,2011-08-03 13:22:00
15467.0,3,524.88,2011-11-30 14:17:00
13721.0,1,524.14,2011-11-03 14:05:00
17329.0,2,523.11,2011-11-25 14:24:00
18017.0,3,523.0,2011-09-19 16:15:00
17712.0,1,522.91,2011-10-26 12:28:00
12863.0,1,521.2,2011-10-18 14:15:00
15149.0,1,520.8000000000001,2011-07-29 10:58:00
17345.0,4,519.6899999999999,2011-11-24 15:03:00
14873.0,1,519.68,2011-05-13 13:52:00
12571.0,2,519.61,2011-10-31 10:19:00
13643.0,3,519.44,2011-11-08 15:37:00
16955.0,4,518.67,2011-06-08 10:36:00
16650.0,1,518.42,2011-09-29 09:51:00
15030.0,2,518.28,2011-09-29 10:50:00
18252.0,2,518.27,2011-10-20 12:43:00
16892.0,5,518.19,2011-12-08 13:18:00
16135.0,1,517.55,2011-03-22 12:30:00
17454.0,4,517.53,2011-05-31 13:58:00
18205.0,2,517.36,2011-11-03 13:22:00
13043.0,1,516.42,2011-03-11 14:52:00
15882.0,4,516.36,2011-05-25 11:35:00
15809.0,5,515.77,2011-11-03 16:40:00
12811.0,3,514.85,2011-03-24 09:42:00
15246.0,2,514.15,2011-04-15 14:45:00
13005.0,2,513.7,2011-06-19 10:53:00
17513.0,1,513.2,2011-09-28 16:42:00
17290.0,2,513.01,2011-12-06 12:38:00
17805.0,1,512.31,2011-09-27 11:49:00
17480.0,1,511.82,2011-09-23 11:39:00
15891.0,1,511.68,2011-04-27 12:35:00
12582.0,2,511.36,2011-04-15 08:45:00
14851.0,2,511.35,2011-11-16 14:20:00
16561.0,2,511.12,2011-12-04 11:50:00
15406.0,2,510.71000000000004,2011-11-08 13:22:00
12436.0,1,509.01,2011-09-01 12:09:00
17391.0,2,508.8,2011-06-29 09:58:00
15417.0,1,508.8,2011-09-15 15:26:00
14317.0,1,508.58000000000004,2011-10-06 10:44:00
17958.0,1,508.4599999999999,2011-08-15 12:19:00
17415.0,1,507.84,2011-09-21 12:50:00
14158.0,1,507.66,2011-10-30 15:08:00
14820.0,4,507.29,2011-11-18 15:41:00
16960.0,3,507.05,2011-11-01 11:35:00
13885.0,2,506.8,2011-06-03 15:07:00
16614.0,1,506.19,2011-06-10 11:36:00
12988.0,1,505.82,2011-02-20 14:31:00
14014.0,1,505.18,2011-09-23 13:18:00
15081.0,5,504.8,2011-11-17 17:08:00
12991.0,2,503.76,2011-11-16 15:34:00
17630.0,2,503.59999999999997,2011-06-23 11:58:00
15535.0,4,502.9,2011-06-19 16:02:00
16863.0,2,502.8,2011-11-08 15:26:00
13865.0,4,501.56,2011-10-12 13:31:00
15881.0,5,501.39000000000004,2011-01-31 16:59:00
14871.0,4,501.28000000000003,2011-12-06 13:42:00
13116.0,1,501.14,2011-07-24 14:33:00
13247.0,4,501.12,2011-11-22 10:59:00
16898.0,3,501.03,2011-11-13 15:44:00
16616.0,2,500.42,2011-11-24 16:31:00
15389.0,1,500.0,2011-06-20 16:18:00
14077.0,5,499.41999999999996,2011-10-30 12:35:00
15193.0,1,499.32,2011-10-10 08:23:00
14681.0,3,498.95,2011-09-29 15:52:00
16488.0,3,498.8,2011-11-06 13:42:00
15142.0,1,498.74,2011-10-24 12:51:00
17053.0,1,498.48,2011-08-01 10:23:00
17298.0,2,498.42,2011-08-30 16:43:00
16820.0,1,497.61,2011-09-05 12:06:00
17495.0,2,497.56,2011-12-02 12:08:00
15300.0,1,496.44,2011-10-06 17:08:00
15018.0,3,496.21000000000004,2011-11-01 12:47:00
12904.0,2,496.06,2011-11-21 14:34:00
17374.0,2,495.77,2011-05-05 09:05:00
15448.0,1,494.64,2011-01-31 10:42:00
16352.0,2,494.44,2011-11-22 10:32:00
17333.0,1,494.25,2011-09-15 10:11:00
12763.0,2,494.08,2011-07-24 14:12:00
14270.0,1,492.65000000000003,2011-01-12 09:33:00
13732.0,1,491.86,2011-11-11 15:49:00
14236.0,2,490.86,2011-09-20 09:13:00
15000.0,1,490.52,2011-10-23 11:42:00
15877.0,2,490.33,2011-12-08 11:53:00
14416.0,2,490.22,2011-11-17 15:22:00
18074.0,1,489.6,2010-12-01 09:53:00
12809.0,1,489.31,2011-06-15 10:51:00
17361.0,3,488.2,2011-10-21 15:43:00
14396.0,2,487.99,2011-10-05 16:09:00
15165.0,1,487.75,2010-12-01 14:03:00
16643.0,1,487.51,2011-04-08 08:24:00
13338.0,1,487.02,2011-07-05 09:06:00
13675.0,2,486.82000000000005,2011-07-11 12:57:00
17453.0,2,486.71999999999997,2011-11-22 09:42:00
15287.0,2,486.69,2011-11-17 15:34:00
13153.0,1,486.22,2011-12-04 12:14:00
12639.0,1,486.1,2011-04-15 12:48:00
15109.0,1,484.95,2011-04-08 09:58:00
16999.0,2,484.82,2011-11-16 13:53:00
16518.0,2,484.32,2011-10-09 15:04:00
13531.0,2,483.8,2011-05-18 16:56:00
14958.0,3,483.72999999999996,2011-07-15 14:20:00
12808.0,3,483.65000000000003,2011-11-03 10:05:00
14147.0,2,483.4,2011-09-22 18:10:00
14450.0,3,483.25,2011-06-12 10:46:00
16603.0,2,482.47,2011-09-26 10:06:00
17950.0,3,482.2,2011-09-28 15:18:00
12504.0,2,482.04999999999995,2011-11-21 16:02:00
18216.0,1,481.75,2011-11-08 16:55:00
13176.0,1,481.49,2011-10-24 15:43:00
14130.0,1,480.91,2011-01-24 16:05:00
15091.0,1,480.71,2011-10-03 12:47:00
15006.0,1,480.38,2011-10-19 15:08:00
17555.0,2,480.31,2011-11-20 12:22:00
16368.0,2,479.91,2011-12-07 13:12:00
16812.0,1,479.35,2010-12-14 12:35:00
16008.0,3,478.78,2011-11-16 10:32:00
15589.0,3,478.53000000000003,2011-03-29 09:54:00
16768.0,3,478.09000000000003,2011-10-23 10:38:00
12644.0,1,477.91,2011-08-02 10:33:00
16693.0,2,477.86,2011-10-02 11:10:00
13092.0,5,477.83,2011-09-30 11:18:00
14320.0,2,477.79,2011-05-17 09:24:00
12447.0,1,476.49,2011-04-10 13:25:00
18176.0,1,476.35,2010-12-16 15:45:00
15507.0,1,475.86,2011-06-21 11:19:00
14853.0,2,475.8,2011-11-15 16:56:00
14497.0,1,475.37,2011-02-03 17:01:00
15780.0,3,475.28000000000003,2011-06-09 12:01:00
14013.0,3,473.02,2011-08-21 15:01:00
16038.0,3,471.78000000000003,2011-12-02 12:40:00
15721.0,1,471.40000000000003,2011-11-28 12:14:00
13066.0,2,470.8,2011-11-15 12:57:00
15963.0,2,470.76,2011-11-20 11:33:00
14431.0,1,470.36,2011-02-10 10:40:00
15026.0,3,469.0,2011-09-20 13:52:00
15557.0,1,468.91,2011-11-11 12:46:00
14896.0,2,468.77000000000004,2011-05-19 10:20:00
13171.0,3,468.41,2011-11-18 10:27:00
14029.0,2,467.66,2011-10-07 14:46:00
15468.0,2,467.51,2011-10-19 13:49:00
13579.0,2,467.04,2011-11-25 08:41:00
16374.0,2,466.73,2011-10-04 15:21:00
14205.0,2,466.7,2011-11-23 10:55:00
16504.0,1,465.88,2011-11-14 15:18:00
13248.0,2,465.68,2011-08-07 12:40:00
16742.0,1,464.9,2011-10-24 12:02:00
13928.0,4,464.57,2011-11-29 10:33:00
16586.0,1,463.95,2011-04-05 09:32:00
15349.0,2,463.90999999999997,2011-07-04 16:06:00
14967.0,1,463.8,2011-10-21 11:06:00
12787.0,3,463.66,2011-11-30 08:44:00
17418.0,2,463.46000000000004,2011-10-28 13:00:00
14489.0,1,463.38,2011-05-16 14:51:00
17964.0,2,463.21,2011-11-08 10:44:00
12945.0,1,462.95,2011-02-24 14:15:00
14331.0,2,462.65999999999997,2011-08-07 13:17:00
14470.0,2,461.19,2011-11-28 10:31:00
16824.0,2,460.64,2011-11-24 12:38:00
16805.0,2,460.59,2011-06-19 11:23:00
12491.0,1,460.40000000000003,2011-11-01 12:18:00
12355.0,1,459.4,2011-05-09 13:49:00
16589.0,3,459.24,2011-09-29 14:50:00
17880.0,1,458.92,2010-12-10 10:21:00
15754.0,3,458.57,2011-10-19 14:40:00
13506.0,2,458.52,2011-01-27 13:53:00
15092.0,2,457.81,2011-05-08 14:10:00
15121.0,2,457.72,2011-10-20 14:51:00
12375.0,2,457.5,2011-11-29 10:36:00
13398.0,1,457.34,2011-05-31 13:17:00
12564.0,1,456.9,2011-03-23 14:55:00
12999.0,3,455.88,2011-05-27 13:24:00
14513.0,3,455.59000000000003,2011-08-31 11:25:00
15585.0,1,455.3,2011-06-16 08:38:00
16529.0,1,455.25,2011-06-02 17:23:00
14335.0,2,454.86,2011-11-23 13:41:00
15471.0,1,454.48,2011-12-07 14:12:00
13485.0,1,454.24,2011-04-20 13:58:00
17140.0,1,454.12,2011-04-06 13:33:00
15475.0,1,454.10999999999996,2011-09-23 15:20:00
17564.0,3,454.01,2011-11-15 13:27:00
18158.0,2,453.4,2011-11-30 16:19:00
12729.0,1,453.01,2011-08-18 11:40:00
18071.0,2,453.0,2011-03-27 11:59:00
14184.0,1,452.89,2011-10-04 12:43:00
12591.0,1,452.84999999999997,2011-01-26 14:35:00
16574.0,1,451.44,2011-09-29 13:39:00
15802.0,1,451.42,2011-07-20 11:38:00
14173.0,4,450.84,2011-11-29 11:54:00
16885.0,3,450.41,2011-11-24 13:40:00
17040.0,1,449.73,2011-07-25 10:19:00
13489.0,4,449.52,2011-08-26 13:16:00
12448.0,1,449.45,2011-10-26 13:46:00
15739.0,1,449.12,2011-10-04 13:42:00
17579.0,3,448.90000000000003,2011-12-05 12:28:00
14780.0,2,447.68,2011-10-16 12:46:00
15646.0,3,447.64000000000004,2011-07-05 09:53:00
15368.0,1,446.94000000000005,2011-11-18 14:42:00
14149.0,1,446.62,2011-05-03 09:44:00
17370.0,4,446.18,2011-09-28 10:14:00
17190.0,2,444.74,2011-10-12 11:33:00
18006.0,1,444.68,2011-11-16 16:52:00
14638.0,1,443.6,2011-10-20 10:10:00
16404.0,1,443.05,2011-09-30 14:55:00
18222.0,1,443.0,2011-09-08 10:45:00
12579.0,1,440.42,2011-09-22 17:15:00
18233.0,1,440.0,2011-01-18 08:44:00
14022.0,1,440.0,2011-04-28 14:39:00
15524.0,1,440.0,2011-11-15 12:09:00
13954.0,2,439.92,2011-12-08 12:50:00
12391.0,1,439.66,2011-11-18 12:07:00
16025.0,1,439.65999999999997,2011-11-10 11:45:00
13359.0,1,439.56,2011-10-07 09:30:00
16968.0,2,439.43,2011-12-05 15:02:00
13358.0,1,439.03,2011-03-16 11:52:00
14272.0,2,437.96,2011-09-27 10:08:00
12552.0,2,437.82,2011-11-01 10:02:00
16034.0,3,437.7,2011-05-27 16:17:00
12592.0,2,437.6,2011-09-08 15:04:00
16084.0,1,436.18,2011-02-13 16:05:00
15551.0,1,436.06,2011-11-03 12:37:00
16948.0,3,435.02,2011-07-24 12:46:00
15456.0,3,434.59000000000003,2011-03-01 13:51:00
14910.0,4,434.35,2011-12-07 10:06:00
14460.0,3,434.34,2011-08-21 14:19:00
14093.0,1,433.86,2011-11-27 16:27:00
12493.0,2,433.74,2011-06-27 10:17:00
17035.0,2,433.53000000000003,2011-04-08 11:23:00
16236.0,1,432.2,2011-09-22 14:10:00
16881.0,1,432.0,2011-10-04 10:33:00
12452.0,2,430.57,2011-11-23 10:28:00
13245.0,1,430.5,2011-10-20 11:40:00
12795.0,1,430.48,2011-11-21 10:27:00
12827.0,3,430.15000000000003,2011-12-04 12:17:00
16884.0,2,429.84000000000003,2011-11-02 11:52:00
15450.0,1,429.84,2011-11-09 17:11:00
15230.0,2,429.6,2011-04-14 14:39:00
15036.0,3,429.56,2011-09-28 15:42:00
15553.0,1,428.93,2011-10-10 14:02:00
13602.0,1,428.89,2011-10-06 11:47:00
15957.0,1,428.89,2011-11-08 12:14:00
17869.0,5,428.18,2011-08-24 16:16:00
15360.0,1,427.93,2011-10-31 09:35:00
12725.0,1,427.8,2010-12-03 15:45:00
12403.0,1,427.7,2011-10-21 10:51:00
15976.0,2,427.64,2011-06-27 13:00:00
12740.0,1,427.6,2011-10-07 10:44:00
12802.0,1,427.58,2011-06-06 09:36:00
15930.0,1,426.63,2011-10-03 14:52:00
14288.0,1,426.6,2011-05-10 13:22:00
15639.0,1,425.32,2011-07-28 14:30:00
14157.0,2,424.89000000000004,2011-11-20 11:32:00
16119.0,2,423.36,2011-12-01 15:11:00
17525.0,1,422.70000000000005,2010-12-15 12:05:00
13473.0,2,422.64,2011-10-10 11:20:00
16689.0,2,422.59999999999997,2011-09-25 11:39:00
18240.0,1,422.58,2011-10-24 13:06:00
13140.0,3,422.47,2011-08-23 15:33:00
16780.0,2,422.24,2011-08-31 16:09:00
18106.0,1,421.9,2011-01-14 12:23:00
14757.0,1,420.5,2011-09-25 14:36:00
15206.0,4,420.29999999999995,2011-11-29 13:41:00
15889.0,2,420.07,2011-07-06 11:10:00
14124.0,1,419.58000000000004,2011-09-16 13:32:00
15361.0,1,418.92,2010-12-13 09:52:00
18034.0,2,418.68,2011-11-18 12:22:00
17371.0,3,418.4,2011-11-22 13:30:00
12593.0,3,418.09999999999997,2011-08-23 12:43:00
17701.0,1,417.95,2011-04-01 12:25:00
17232.0,2,417.77,2011-12-07 12:21:00
13615.0,1,417.69,2011-01-25 08:21:00
16737.0,1,417.59999999999997,2011-10-17 13:03:00
12833.0,1,417.38,2011-07-17 13:46:00
17392.0,2,417.27,2011-02-06 12:48:00
13166.0,1,417.2,2011-03-01 15:16:00
16816.0,4,417.06,2011-08-28 14:16:00
13889.0,1,416.90000000000003,2011-09-08 09:13:00
17223.0,2,416.89,2011-02-02 15:57:00
15935.0,2,416.86,2011-04-14 13:27:00
16957.0,2,416.64,2011-04-14 13:56:00
13085.0,2,416.08000000000004,2011-07-05 12:11:00
15803.0,1,415.82000000000005,2011-10-19 14:56:00
14139.0,1,415.82,2011-10-24 13:34:00
